longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,region,rooms_per_household,bedrooms_per_room,population_per_household
-117.32,33.22,16.0,1057.0,232.0,316.0,221.0,2.7417,91700.0,NEAR OCEAN,Other,4.782805429864253,0.2194891201513718,1.4298642533936652
-117.33,33.21,17.0,1246.0,300.0,424.0,288.0,2.2882,85800.0,NEAR OCEAN,Other,4.326388888888889,0.24077046548956663,1.4722222222222223
-117.31,33.19,11.0,20944.0,3753.0,8738.0,3441.0,4.3762,215500.0,NEAR OCEAN,Other,6.086602731764022,0.17919213139801374,2.5393780877651846
-117.29,33.2,16.0,2150.0,461.0,1428.0,407.0,2.4754,157300.0,NEAR OCEAN,Other,5.282555282555283,0.2144186046511628,3.5085995085995085
-117.31,33.18,16.0,1835.0,430.0,599.0,399.0,2.0147,87700.0,NEAR OCEAN,Other,4.598997493734336,0.23433242506811988,1.5012531328320802
-117.29,33.19,18.0,6235.0,1233.0,4127.0,1162.0,3.0704,151600.0,NEAR OCEAN,Other,5.365748709122203,0.19775461106655975,3.5516351118760756
-117.37,33.22,35.0,2204.0,482.0,1435.0,462.0,3.676,125600.0,NEAR OCEAN,Other,4.770562770562771,0.21869328493647913,3.106060606060606
-117.35,33.23,4.0,1837.0,287.0,934.0,277.0,3.8958,189800.0,NEAR OCEAN,Other,6.631768953068592,0.1562329885683179,3.371841155234657
-117.35,33.21,18.0,2971.0,606.0,2051.0,493.0,2.675,117100.0,NEAR OCEAN,Other,6.0263691683569975,0.20397172669134972,4.1602434077079105
-117.37,33.2,29.0,1315.0,311.0,1425.0,306.0,2.0272,99600.0,NEAR OCEAN,Other,4.2973856209150325,0.23650190114068442,4.6568627450980395
-117.28,33.28,13.0,6131.0,1040.0,4049.0,940.0,3.8156,150700.0,<1H OCEAN,Other,6.522340425531915,0.1696297504485402,4.3074468085106385
-117.26,33.26,9.0,4609.0,798.0,2582.0,746.0,4.3429,173900.0,<1H OCEAN,Other,6.17828418230563,0.17313950965502278,3.46112600536193
-117.3,33.26,23.0,1678.0,275.0,1227.0,264.0,4.1713,133800.0,<1H OCEAN,Other,6.356060606060606,0.16388557806912993,4.6477272727272725
-117.3,33.25,22.0,2329.0,419.0,1456.0,381.0,3.7933,131000.0,<1H OCEAN,Other,6.1128608923884515,0.1799055388578789,3.8215223097112863
-117.31,33.25,14.0,3483.0,764.0,2140.0,687.0,3.125,102300.0,<1H OCEAN,Other,5.069868995633188,0.21935113407981624,3.1149927219796214
-117.32,33.25,7.0,8206.0,1523.0,4399.0,1423.0,3.6301,170900.0,<1H OCEAN,Other,5.766690091356289,0.18559590543504753,3.0913562895291635
-117.33,33.23,15.0,2919.0,592.0,1130.0,579.0,2.5872,155600.0,NEAR OCEAN,Other,5.041450777202073,0.20280918122644742,1.9516407599309153
-117.33,33.23,15.0,1905.0,416.0,1258.0,388.0,3.33,127900.0,NEAR OCEAN,Other,4.90979381443299,0.2183727034120735,3.2422680412371134
-117.42,33.35,14.0,25135.0,4819.0,35682.0,4769.0,2.5729,134400.0,<1H OCEAN,Other,5.2704969595303,0.19172468669186393,7.48207171314741
-117.19,33.34,15.0,3310.0,488.0,1104.0,460.0,6.1009,314400.0,<1H OCEAN,Other,7.195652173913044,0.1474320241691843,2.4
-117.2,33.29,12.0,6358.0,1182.0,2778.0,1020.0,4.0357,295900.0,<1H OCEAN,Other,6.233333333333333,0.18590751808744888,2.723529411764706
-117.17,33.28,16.0,1921.0,312.0,862.0,280.0,5.1786,376800.0,<1H OCEAN,Other,6.860714285714286,0.16241540864133264,3.0785714285714287
-117.25,33.38,16.0,3536.0,765.0,2007.0,687.0,3.0,146700.0,<1H OCEAN,Other,5.1470160116448325,0.21634615384615385,2.921397379912664
-117.24,33.38,16.0,2792.0,525.0,1696.0,516.0,3.668,171200.0,<1H OCEAN,Other,5.410852713178294,0.18803724928366763,3.2868217054263567
-117.25,33.38,17.0,1614.0,431.0,1031.0,389.0,2.0956,134400.0,<1H OCEAN,Other,4.149100257069409,0.2670384138785626,2.6503856041131106
-117.25,33.39,22.0,2699.0,543.0,1425.0,491.0,2.375,137300.0,<1H OCEAN,Other,5.4969450101833,0.20118562430529827,2.9022403258655802
-117.25,33.36,6.0,3725.0,960.0,2833.0,915.0,2.3214,247000.0,<1H OCEAN,Other,4.0710382513661205,0.25771812080536916,3.096174863387978
-117.34,33.46,14.0,1902.0,338.0,848.0,304.0,5.5395,273300.0,<1H OCEAN,Other,6.256578947368421,0.17770767613038907,2.789473684210526
-117.1,33.36,19.0,3518.0,658.0,2091.0,610.0,3.2614,168800.0,<1H OCEAN,Other,5.767213114754099,0.1870380898237635,3.4278688524590164
-116.95,33.31,16.0,2921.0,639.0,1838.0,540.0,2.2393,117000.0,<1H OCEAN,Other,5.409259259259259,0.218760698390962,3.403703703703704
-117.05,33.29,17.0,1800.0,312.0,891.0,281.0,7.0177,267600.0,<1H OCEAN,Other,6.405693950177936,0.17333333333333334,3.170818505338078
-117.12,33.27,11.0,3016.0,601.0,1727.0,541.0,4.9375,232800.0,<1H OCEAN,Other,5.574861367837339,0.19927055702917773,3.192236598890943
-116.98,33.26,12.0,5898.0,1002.0,3129.0,945.0,4.7647,254100.0,<1H OCEAN,Other,6.241269841269841,0.1698880976602238,3.311111111111111
-116.99,33.2,17.0,2980.0,539.0,1531.0,505.0,3.1553,250000.0,<1H OCEAN,Other,5.900990099009901,0.1808724832214765,3.0316831683168317
-117.14,33.23,11.0,4068.0,829.0,918.0,500.0,3.1272,281300.0,<1H OCEAN,Other,8.136,0.20378564405113078,1.836
-117.15,33.2,16.0,2690.0,459.0,1253.0,393.0,4.0328,294600.0,<1H OCEAN,Other,6.844783715012722,0.17063197026022306,3.188295165394402
-117.2,33.2,16.0,4409.0,629.0,1875.0,609.0,5.543,286400.0,<1H OCEAN,Other,7.239737274220033,0.14266273531413018,3.0788177339901477
-117.24,33.23,13.0,3756.0,648.0,1767.0,614.0,4.0776,196000.0,<1H OCEAN,Other,6.1172638436482085,0.17252396166134185,2.8778501628664497
-117.23,33.23,13.0,2899.0,657.0,1946.0,579.0,2.9875,172000.0,<1H OCEAN,Other,5.006908462867012,0.2266298723697827,3.360967184801382
-117.23,33.22,18.0,2334.0,573.0,962.0,557.0,1.808,97000.0,<1H OCEAN,Other,4.190305206463195,0.2455012853470437,1.727109515260323
-117.23,33.22,16.0,3224.0,729.0,1036.0,608.0,2.0246,148800.0,<1H OCEAN,Other,5.302631578947368,0.2261166253101737,1.7039473684210527
-117.24,33.22,20.0,1962.0,334.0,1173.0,349.0,4.1316,162500.0,<1H OCEAN,Other,5.621776504297994,0.17023445463812437,3.361031518624642
-117.25,33.25,6.0,6160.0,993.0,2997.0,1029.0,4.6187,205000.0,<1H OCEAN,Other,5.98639455782313,0.1612012987012987,2.912536443148688
-117.27,33.22,16.0,1420.0,311.0,470.0,313.0,1.8849,90800.0,<1H OCEAN,Other,4.536741214057508,0.21901408450704227,1.5015974440894568
-117.27,33.21,5.0,5764.0,996.0,3161.0,1012.0,4.4531,177500.0,<1H OCEAN,Other,5.695652173913044,0.17279666897987508,3.1235177865612647
-117.25,33.22,19.0,2167.0,443.0,1654.0,435.0,3.5,135800.0,<1H OCEAN,Other,4.9816091954022985,0.20443008767881865,3.802298850574713
-117.26,33.21,26.0,1906.0,408.0,1325.0,427.0,3.0197,136000.0,<1H OCEAN,Other,4.4637002341920375,0.21406086044071354,3.1030444964871196
-117.27,33.2,23.0,2145.0,379.0,1360.0,404.0,4.2054,150700.0,<1H OCEAN,Other,5.3094059405940595,0.17668997668997669,3.366336633663366
-117.26,33.2,13.0,3163.0,725.0,1675.0,629.0,2.8214,121900.0,<1H OCEAN,Other,5.028616852146264,0.2292127726841606,2.662957074721781
-117.27,33.2,34.0,1852.0,322.0,978.0,332.0,4.3542,156900.0,<1H OCEAN,Other,5.578313253012048,0.17386609071274298,2.9457831325301207
-117.27,33.19,8.0,973.0,289.0,663.0,209.0,2.724,139300.0,NEAR OCEAN,Other,4.655502392344498,0.2970195272353546,3.172248803827751
-117.24,33.2,26.0,1701.0,404.0,989.0,367.0,2.5119,171700.0,<1H OCEAN,Other,4.6348773841961854,0.23750734861845973,2.6948228882833787
-117.25,33.2,22.0,2361.0,618.0,1472.0,596.0,2.0625,124500.0,<1H OCEAN,Other,3.9614093959731544,0.2617534942820839,2.469798657718121
-117.25,33.2,10.0,2050.0,473.0,1302.0,471.0,2.7961,131300.0,<1H OCEAN,Other,4.352441613588111,0.23073170731707318,2.7643312101910826
-117.25,33.21,13.0,1203.0,292.0,1035.0,293.0,2.6339,117000.0,<1H OCEAN,Other,4.1058020477815695,0.2427265170407315,3.532423208191126
-117.23,33.21,21.0,1934.0,386.0,861.0,381.0,3.6181,213800.0,<1H OCEAN,Other,5.076115485564304,0.19958634953464321,2.2598425196850394
-117.22,33.2,31.0,1736.0,277.0,801.0,292.0,4.4844,205500.0,<1H OCEAN,Other,5.945205479452055,0.1595622119815668,2.743150684931507
-117.23,33.2,29.0,3372.0,720.0,1770.0,693.0,3.5109,166000.0,<1H OCEAN,Other,4.865800865800866,0.21352313167259787,2.554112554112554
-117.23,33.2,21.0,2284.0,360.0,999.0,356.0,4.8929,212500.0,<1H OCEAN,Other,6.415730337078652,0.15761821366024517,2.806179775280899
-117.21,33.2,22.0,3337.0,518.0,1288.0,466.0,5.04,253700.0,<1H OCEAN,Other,7.160944206008583,0.15522924782738987,2.763948497854077
-117.22,33.19,16.0,3004.0,656.0,1948.0,606.0,2.7019,216900.0,<1H OCEAN,Other,4.957095709570957,0.21837549933422104,3.2145214521452146
-117.26,33.19,4.0,2342.0,595.0,1518.0,545.0,2.9469,216100.0,NEAR OCEAN,Other,4.297247706422018,0.25405636208368915,2.785321100917431
-117.26,33.19,2.0,2629.0,509.0,1044.0,522.0,4.2361,158500.0,NEAR OCEAN,Other,5.03639846743295,0.19360973754279193,2.0
-117.25,33.19,18.0,1891.0,306.0,830.0,279.0,4.5764,207000.0,<1H OCEAN,Other,6.777777777777778,0.16181914331041777,2.974910394265233
-117.24,33.19,19.0,1569.0,351.0,1035.0,352.0,2.9191,159400.0,<1H OCEAN,Other,4.457386363636363,0.2237093690248566,2.940340909090909
-117.23,33.19,22.0,2554.0,447.0,1147.0,422.0,3.6346,192500.0,<1H OCEAN,Other,6.052132701421801,0.1750195771339076,2.7180094786729856
-117.3,33.17,6.0,7880.0,1533.0,3760.0,1460.0,4.1807,182600.0,NEAR OCEAN,Other,5.397260273972603,0.19454314720812182,2.5753424657534247
-117.32,33.17,18.0,2143.0,299.0,828.0,283.0,4.2383,239000.0,NEAR OCEAN,Other,7.572438162544169,0.1395240317312179,2.9257950530035335
-117.31,33.17,7.0,2349.0,312.0,809.0,282.0,5.552,283900.0,NEAR OCEAN,Other,8.329787234042554,0.13282247765006386,2.868794326241135
-117.28,33.18,14.0,676.0,118.0,384.0,126.0,6.2096,178100.0,NEAR OCEAN,Other,5.365079365079365,0.17455621301775148,3.0476190476190474
-117.29,33.15,11.0,2560.0,445.0,952.0,448.0,4.0625,87500.0,NEAR OCEAN,Other,5.714285714285714,0.173828125,2.125
-117.24,33.17,4.0,9998.0,1874.0,3925.0,1672.0,4.2826,237500.0,<1H OCEAN,Other,5.979665071770335,0.1874374874974995,2.347488038277512
-117.23,33.16,4.0,3066.0,625.0,1164.0,582.0,4.0,228100.0,NEAR OCEAN,Other,5.268041237113402,0.20384866275277233,2.0
-117.23,33.16,2.0,4624.0,946.0,2091.0,808.0,3.6736,214500.0,NEAR OCEAN,Other,5.7227722772277225,0.2045847750865052,2.587871287128713
-117.22,33.18,13.0,4273.0,886.0,2328.0,801.0,3.3444,183900.0,<1H OCEAN,Other,5.33458177278402,0.20734846711912006,2.906367041198502
-117.21,33.17,16.0,1787.0,361.0,1446.0,362.0,3.75,163800.0,<1H OCEAN,Other,4.93646408839779,0.20201454952434247,3.994475138121547
-117.21,33.19,21.0,3765.0,612.0,1722.0,593.0,4.8152,218500.0,<1H OCEAN,Other,6.349072512647555,0.16254980079681275,2.903878583473862
-117.19,33.18,7.0,3561.0,722.0,1921.0,657.0,4.1128,209700.0,<1H OCEAN,Other,5.420091324200913,0.20275203594495927,2.923896499238965
-117.21,33.16,13.0,2937.0,698.0,1246.0,579.0,2.6487,196000.0,<1H OCEAN,Other,5.072538860103627,0.23765747361252978,2.151986183074266
-117.2,33.16,13.0,4503.0,1137.0,3094.0,1091.0,2.3159,91600.0,<1H OCEAN,Other,4.1274060494958755,0.2524983344437042,2.835930339138405
-117.2,33.14,19.0,2025.0,414.0,1663.0,403.0,3.8147,139200.0,<1H OCEAN,Other,5.024813895781637,0.20444444444444446,4.126550868486352
-117.21,33.13,15.0,1889.0,368.0,754.0,409.0,2.2278,132800.0,NEAR OCEAN,Other,4.618581907090465,0.19481206987824246,1.843520782396088
-117.17,33.18,25.0,596.0,115.0,426.0,137.0,3.0221,214300.0,<1H OCEAN,Other,4.350364963503649,0.1929530201342282,3.1094890510948905
-117.18,33.16,15.0,5923.0,1206.0,3943.0,1006.0,3.1793,159900.0,<1H OCEAN,Other,5.887673956262425,0.20361303393550564,3.9194831013916502
-117.15,33.16,5.0,4750.0,962.0,2726.0,905.0,3.5839,158500.0,<1H OCEAN,Other,5.248618784530387,0.2025263157894737,3.0121546961325967
-117.15,33.14,15.0,1070.0,208.0,470.0,217.0,2.3062,158900.0,<1H OCEAN,Other,4.9308755760368665,0.19439252336448598,2.165898617511521
-117.13,33.14,16.0,1649.0,278.0,993.0,277.0,4.8526,170700.0,<1H OCEAN,Other,5.953068592057762,0.16858702243784113,3.5848375451263537
-117.12,33.14,16.0,1710.0,272.0,1025.0,267.0,4.1641,163600.0,<1H OCEAN,Other,6.404494382022472,0.15906432748538013,3.838951310861423
-117.13,33.14,12.0,2258.0,456.0,1147.0,433.0,4.0495,153900.0,<1H OCEAN,Other,5.214780600461894,0.20194862710363154,2.648960739030023
-117.18,33.15,7.0,6225.0,1683.0,5410.0,1580.0,2.32,117500.0,<1H OCEAN,Other,3.939873417721519,0.27036144578313254,3.4240506329113924
-117.21,33.13,19.0,3068.0,596.0,912.0,554.0,3.775,168000.0,NEAR OCEAN,Other,5.537906137184115,0.19426336375488917,1.6462093862815885
-117.2,33.12,18.0,4372.0,736.0,1473.0,675.0,5.1194,247800.0,NEAR OCEAN,Other,6.477037037037037,0.16834400731930466,2.1822222222222223
-117.24,33.11,10.0,3487.0,545.0,1410.0,557.0,6.0336,240300.0,NEAR OCEAN,Other,6.26032315978456,0.1562948092916547,2.5314183123877916
-117.23,33.1,4.0,1862.0,291.0,685.0,248.0,7.745,237400.0,NEAR OCEAN,Other,7.508064516129032,0.15628356605800214,2.7620967741935485
-117.25,33.1,14.0,3676.0,720.0,1176.0,614.0,3.9464,171900.0,NEAR OCEAN,Other,5.986970684039088,0.19586507072905332,1.9153094462540716
-117.23,33.09,7.0,5320.0,855.0,2015.0,768.0,6.3373,279600.0,NEAR OCEAN,Other,6.927083333333333,0.16071428571428573,2.6236979166666665
-117.25,33.08,13.0,3651.0,465.0,1311.0,435.0,7.5402,340300.0,NEAR OCEAN,Other,8.393103448275863,0.12736236647493837,3.013793103448276
-117.25,33.08,14.0,7208.0,1012.0,3097.0,1014.0,6.617,285200.0,NEAR OCEAN,Other,7.108481262327416,0.14039955604883464,3.054240631163708
-117.26,33.08,12.0,5080.0,814.0,1958.0,716.0,5.3905,299600.0,NEAR OCEAN,Other,7.094972067039106,0.16023622047244093,2.7346368715083798
-117.08,33.14,15.0,1497.0,250.0,827.0,239.0,4.3846,154200.0,<1H OCEAN,Other,6.2635983263598325,0.16700066800267202,3.4602510460251046
-117.11,33.19,15.0,3154.0,488.0,1656.0,429.0,5.0461,222400.0,<1H OCEAN,Other,7.351981351981352,0.15472415979708307,3.86013986013986
-117.06,33.17,4.0,5465.0,974.0,2844.0,950.0,4.4477,174800.0,<1H OCEAN,Other,5.752631578947368,0.17822506861848125,2.993684210526316
-117.1,33.17,12.0,2465.0,412.0,1226.0,428.0,5.4819,183800.0,<1H OCEAN,Other,5.759345794392523,0.16713995943204868,2.864485981308411
-117.08,33.16,11.0,6341.0,1030.0,2697.0,977.0,4.8554,206700.0,<1H OCEAN,Other,6.4902763561924255,0.16243494716921622,2.760491299897646
-117.07,33.15,15.0,2994.0,522.0,1231.0,503.0,3.2024,180400.0,<1H OCEAN,Other,5.952286282306163,0.1743486973947896,2.4473161033797215
-117.09,33.15,13.0,3958.0,865.0,1981.0,840.0,3.4764,137500.0,<1H OCEAN,Other,4.711904761904762,0.21854471955533097,2.3583333333333334
-117.07,33.13,17.0,6817.0,1632.0,4526.0,1474.0,2.6152,135300.0,<1H OCEAN,Other,4.62483039348711,0.23940149625935161,3.0705563093622796
-117.06,33.14,27.0,3819.0,674.0,2447.0,717.0,3.8185,137200.0,<1H OCEAN,Other,5.326359832635983,0.17648599109714586,3.4128312412831243
-117.05,33.13,20.0,7746.0,2035.0,5370.0,1838.0,2.3762,98500.0,<1H OCEAN,Other,4.214363438520131,0.2627162406403305,2.9216539717083787
-117.04,33.15,15.0,13814.0,2888.0,6583.0,2789.0,2.8247,150000.0,<1H OCEAN,Other,4.953029759770527,0.20906326914724194,2.360344209394048
-117.05,33.14,16.0,4552.0,1166.0,2737.0,1051.0,2.25,136300.0,<1H OCEAN,Other,4.331113225499524,0.2561511423550088,2.60418648905804
-117.08,33.12,43.0,107.0,44.0,107.0,48.0,0.7054,137500.0,<1H OCEAN,Other,2.2291666666666665,0.411214953271028,2.2291666666666665
-117.11,33.14,10.0,3208.0,636.0,1395.0,582.0,3.4455,190500.0,<1H OCEAN,Other,5.512027491408935,0.19825436408977556,2.3969072164948453
-117.1,33.12,12.0,961.0,342.0,315.0,201.0,0.813,275000.0,<1H OCEAN,Other,4.781094527363184,0.3558792924037461,1.5671641791044777
-117.11,33.11,17.0,2641.0,627.0,1167.0,647.0,2.2875,132400.0,<1H OCEAN,Other,4.0819165378670785,0.23741007194244604,1.80370942812983
-117.14,33.07,12.0,9302.0,1603.0,4074.0,1504.0,4.3513,199600.0,<1H OCEAN,Other,6.184840425531915,0.17232853149860244,2.708776595744681
-117.12,33.07,45.0,1032.0,235.0,363.0,177.0,3.6389,186600.0,<1H OCEAN,Other,5.830508474576271,0.22771317829457363,2.0508474576271185
-117.08,33.09,23.0,3792.0,624.0,1988.0,658.0,4.7566,178300.0,<1H OCEAN,Other,5.762917933130699,0.16455696202531644,3.021276595744681
-117.08,33.11,31.0,1356.0,324.0,1301.0,331.0,2.5331,115100.0,<1H OCEAN,Other,4.096676737160121,0.23893805309734514,3.930513595166163
-117.08,33.12,37.0,1060.0,268.0,823.0,229.0,1.8363,145500.0,<1H OCEAN,Other,4.62882096069869,0.2528301886792453,3.593886462882096
-117.07,33.11,31.0,2055.0,473.0,1326.0,427.0,3.0915,139900.0,<1H OCEAN,Other,4.812646370023419,0.23017031630170318,3.1053864168618266
-117.08,33.11,31.0,1832.0,444.0,1669.0,463.0,2.2146,116700.0,<1H OCEAN,Other,3.9568034557235423,0.2423580786026201,3.6047516198704104
-117.07,33.12,21.0,4578.0,927.0,2818.0,900.0,3.1458,187700.0,<1H OCEAN,Other,5.086666666666667,0.20249017038007863,3.131111111111111
-117.07,33.11,17.0,5565.0,1237.0,3004.0,1139.0,3.0054,142300.0,<1H OCEAN,Other,4.885864793678666,0.22228212039532794,2.637401229148376
-117.06,33.09,11.0,7483.0,1276.0,3516.0,1261.0,4.0484,262500.0,<1H OCEAN,Other,5.934179222839017,0.1705198449819591,2.788263283108644
-116.97,33.13,10.0,5149.0,851.0,2177.0,783.0,6.7957,287500.0,<1H OCEAN,Other,6.575989782886334,0.16527481064284327,2.7803320561941254
-117.05,33.13,17.0,2385.0,372.0,1118.0,369.0,4.2813,169900.0,<1H OCEAN,Other,6.463414634146342,0.1559748427672956,3.029810298102981
-117.05,33.1,13.0,5516.0,746.0,2119.0,662.0,6.1868,320200.0,<1H OCEAN,Other,8.332326283987916,0.1352429296591733,3.200906344410876
-117.03,33.12,25.0,3142.0,446.0,1286.0,419.0,5.4663,248300.0,<1H OCEAN,Other,7.498806682577565,0.14194780394653086,3.0692124105011933
-117.04,33.09,16.0,4677.0,581.0,1902.0,566.0,6.1834,335600.0,<1H OCEAN,Other,8.263250883392226,0.12422493051101133,3.360424028268551
-116.77,33.08,13.0,1406.0,260.0,737.0,279.0,5.5842,239100.0,<1H OCEAN,Other,5.039426523297491,0.18492176386913228,2.6415770609319
-116.84,33.01,5.0,5673.0,855.0,2592.0,797.0,5.4155,199200.0,<1H OCEAN,Other,7.117942283563362,0.15071390798519302,3.2521957340025094
-116.88,33.05,11.0,7217.0,1583.0,4197.0,1502.0,2.8827,166700.0,<1H OCEAN,Other,4.8049267643142475,0.2193432174033532,2.7942743009320905
-116.88,33.02,16.0,3204.0,541.0,1818.0,529.0,5.2596,171500.0,<1H OCEAN,Other,6.056710775047259,0.16885143570536829,3.436672967863894
-116.9,33.03,11.0,3213.0,634.0,1975.0,579.0,3.475,167200.0,<1H OCEAN,Other,5.549222797927461,0.19732337379396203,3.4110535405872193
-116.86,33.02,17.0,401.0,68.0,251.0,69.0,4.6518,170200.0,<1H OCEAN,Other,5.811594202898551,0.16957605985037408,3.63768115942029
-116.84,33.02,11.0,1227.0,202.0,645.0,198.0,5.6674,209800.0,<1H OCEAN,Other,6.196969696969697,0.16462917685411574,3.257575757575758
-116.68,33.16,26.0,1820.0,374.0,1001.0,324.0,2.1797,156300.0,INLAND,Other,5.617283950617284,0.20549450549450549,3.0895061728395063
-116.58,33.09,36.0,992.0,224.0,334.0,126.0,3.0089,134400.0,INLAND,Other,7.873015873015873,0.22580645161290322,2.6507936507936507
-116.56,33.05,15.0,1985.0,361.0,536.0,209.0,4.125,148200.0,INLAND,Other,9.497607655502392,0.18186397984886649,2.5645933014354068
-116.61,33.04,11.0,2522.0,538.0,616.0,269.0,3.875,198100.0,INLAND,Other,9.37546468401487,0.21332275971451228,2.2899628252788102
-116.66,33.09,24.0,1378.0,272.0,532.0,188.0,1.5909,221900.0,INLAND,Other,7.329787234042553,0.19738751814223512,2.8297872340425534
-116.52,32.9,18.0,4454.0,852.0,1754.0,656.0,4.57,189900.0,INLAND,Other,6.789634146341464,0.19128872923215087,2.673780487804878
-116.34,33.36,24.0,2746.0,514.0,731.0,295.0,3.3214,176400.0,INLAND,Other,9.308474576271186,0.18718135469774216,2.477966101694915
-116.32,33.28,19.0,1791.0,367.0,327.0,185.0,3.3625,100000.0,INLAND,Other,9.68108108108108,0.20491345616973758,1.7675675675675675
-116.26,33.07,17.0,934.0,284.0,452.0,184.0,1.9875,83700.0,INLAND,Other,5.076086956521739,0.30406852248394006,2.4565217391304346
-116.58,32.69,19.0,4085.0,876.0,2133.0,718.0,2.919,116500.0,INLAND,Other,5.68941504178273,0.21444308445532437,2.9707520891364902
-116.2,32.64,28.0,1608.0,409.0,567.0,254.0,1.4648,61800.0,INLAND,Other,6.330708661417323,0.2543532338308458,2.232283464566929
-116.75,32.85,17.0,4863.0,845.0,2266.0,769.0,4.2321,217400.0,<1H OCEAN,Other,6.3237971391417425,0.1737610528480362,2.9466840052015604
-116.79,32.84,12.0,4281.0,786.0,1891.0,721.0,3.5769,231800.0,<1H OCEAN,Other,5.9375866851595,0.1836019621583742,2.622746185852982
-116.76,32.84,16.0,3311.0,702.0,1627.0,624.0,3.1196,187200.0,<1H OCEAN,Other,5.306089743589744,0.21202053760193296,2.6073717948717947
-116.8,32.8,11.0,3874.0,565.0,1672.0,546.0,6.1481,274600.0,<1H OCEAN,Other,7.095238095238095,0.14584408879710895,3.062271062271062
-116.62,32.86,18.0,4115.0,847.0,2032.0,745.0,4.0159,169100.0,<1H OCEAN,Other,5.523489932885906,0.20583232077764277,2.7275167785234897
-116.87,32.72,13.0,3268.0,491.0,1431.0,503.0,5.7652,259900.0,<1H OCEAN,Other,6.497017892644135,0.15024479804161567,2.84493041749503
-116.89,32.67,9.0,2652.0,393.0,1355.0,362.0,6.2578,293100.0,<1H OCEAN,Other,7.3259668508287294,0.14819004524886878,3.7430939226519335
-122.41,37.81,31.0,3991.0,1311.0,2305.0,1201.0,1.8981,500001.0,NEAR BAY,Other,3.3230641132389676,0.32848910047607116,1.9192339716902582
-122.42,37.81,52.0,1314.0,317.0,473.0,250.0,4.3472,500001.0,NEAR BAY,Other,5.256,0.24124809741248096,1.892
-122.42,37.8,50.0,2494.0,731.0,958.0,712.0,3.2356,500001.0,NEAR BAY,Other,3.502808988764045,0.29310344827586204,1.345505617977528
-122.41,37.8,52.0,2618.0,611.0,1328.0,559.0,4.1607,350000.0,NEAR BAY,Other,4.683363148479428,0.2333842627960275,2.37567084078712
-122.41,37.8,52.0,3278.0,775.0,1279.0,709.0,5.4378,500001.0,NEAR BAY,Other,4.6234132581100145,0.23642464917632702,1.8039492242595205
-122.41,37.8,52.0,4088.0,946.0,1906.0,863.0,3.6065,433300.0,NEAR BAY,Other,4.736964078794902,0.23140900195694716,2.208574739281576
-122.41,37.8,52.0,1288.0,309.0,437.0,272.0,6.3245,500001.0,NEAR BAY,Other,4.735294117647059,0.23990683229813664,1.6066176470588236
-122.4,37.8,52.0,1860.0,575.0,679.0,448.0,4.775,500001.0,NEAR BAY,Other,4.151785714285714,0.30913978494623656,1.515625
-122.4,37.8,52.0,2094.0,568.0,920.0,503.0,4.2015,412500.0,NEAR BAY,Other,4.163021868787276,0.271251193887297,1.8290258449304175
-122.4,37.81,12.0,1349.0,349.0,536.0,334.0,7.7852,250000.0,NEAR BAY,Other,4.038922155688622,0.2587101556708673,1.6047904191616766
-122.41,37.8,52.0,2450.0,741.0,1415.0,664.0,2.8229,375000.0,NEAR BAY,Other,3.6897590361445785,0.30244897959183675,2.1310240963855422
-122.4,37.8,52.0,1642.0,570.0,1432.0,513.0,1.9063,300000.0,NEAR BAY,Other,3.2007797270955165,0.3471376370280146,2.7914230019493176
-122.41,37.8,52.0,1394.0,395.0,1700.0,400.0,2.75,168800.0,NEAR BAY,Other,3.485,0.2833572453371593,4.25
-122.41,37.8,52.0,1724.0,416.0,1016.0,395.0,3.3839,400000.0,NEAR BAY,Other,4.364556962025317,0.24129930394431554,2.572151898734177
-122.41,37.8,30.0,1821.0,738.0,1648.0,684.0,0.8836,450000.0,NEAR BAY,Other,2.662280701754386,0.4052718286655684,2.409356725146199
-122.41,37.8,52.0,3697.0,837.0,1446.0,711.0,5.866,500001.0,NEAR BAY,Other,5.19971870604782,0.22639978360833107,2.0337552742616034
-122.41,37.79,52.0,3598.0,1011.0,2062.0,966.0,2.9871,380000.0,NEAR BAY,Other,3.7246376811594204,0.2809894385769872,2.1345755693581783
-122.42,37.8,52.0,2797.0,685.0,1156.0,651.0,4.3472,500001.0,NEAR BAY,Other,4.296466973886329,0.24490525563103324,1.7757296466973886
-122.42,37.8,52.0,3321.0,1115.0,1576.0,1034.0,2.0987,458300.0,NEAR BAY,Other,3.211798839458414,0.335742246311352,1.5241779497098646
-122.42,37.79,52.0,3511.0,1232.0,2452.0,1131.0,2.5013,275000.0,NEAR BAY,Other,3.1043324491600353,0.35089718029051553,2.1679929266136164
-122.41,37.79,52.0,3302.0,869.0,1178.0,727.0,3.3681,500001.0,NEAR BAY,Other,4.541953232462173,0.2631738340399758,1.6203576341127923
-122.41,37.79,52.0,2161.0,544.0,904.0,431.0,3.5066,350000.0,NEAR BAY,Other,5.013921113689095,0.25173530772790376,2.097447795823666
-122.41,37.8,52.0,1999.0,642.0,1846.0,620.0,1.9145,225000.0,NEAR BAY,Other,3.2241935483870967,0.32116058029014505,2.97741935483871
